"station"	"season"	"duration_mean"	"num_rentals"	"id"	"lat"	"long"	"no_bikes"	"no_empty_docks"	"atm"	"bank"	"bar"	"bench"	"bicycle_parking"	"bicycle_rental"	"cafe"	"doctors"	"drinking_water"	"embassy"	"fast_food"	"fountain"	"fuel"	"kindergarten"	"nightclub"	"parking"	"parking_entrance"	"pharmacy"	"place_of_worship"	"police"	"post_box"	"post_office"	"pub"	"recycling"	"restaurant"	"school"	"theatre"	"waste_basket"	"artwork_type_statue"	"diplomatic_embassy"	"emergency_fire_hydrant"	"bus_stop"	"crossing"	"motorway_junction"	"stop"	"traffic_signals"	"turning_circle"	"historic_memorial"	"historic_monument"	"leisure_park"	"leisure_sports_centre"	"office_government"	"outdoor_seating"	"parking_underground"	"railway_level_crossing"	"railway_station"	"railway_subway_entrance"	"shop_alcohol"	"shop_art"	"shop_bakery"	"shop_beauty"	"shop_books"	"shop_clothes"	"shop_convenience"	"shop_dry_cleaning"	"shop_electronics"	"shop_gift"	"shop_hairdresser"	"shop_mobile_phone"	"shop_shoes"	"shop_stationery"	"shop_supermarket"	"station_subway"	"tourism_artwork"	"tourism_hotel"	"tourism_information"	"tourism_museum"
"14th & D St NW / Ronald Reagan Building"	"Winter"	19.4569090033702	2077	"104"	38.894514	-77.031617	14	9	0	0	0	0	0	2	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	2	71	0	0	46	0	1	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0
"14th & D St SE"	"Winter"	10.6878415300546	1464	"58"	38.884	-76.9861	4	9	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & D St SE"	"Summer"	11.3191359902647	3287	"58"	38.884	-76.9861	4	9	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & D St SE"	"Spring"	12.3687459389214	3078	"58"	38.884	-76.9861	4	9	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & D St SE"	"Autumn"	11.0354267310789	2484	"58"	38.884	-76.9861	4	9	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & G St NW"	"Winter"	17.2781488549618	2096	"117"	38.898069	-77.031823	21	2	1	10	1	0	0	3	6	0	0	0	5	0	0	4	0	0	0	1	2	0	0	0	2	0	11	0	1	0	2	0	0	0	75	0	0	36	0	1	0	1	2	1	0	0	0	3	0	1	0	0	0	0	1	2	0	4	2	0	0	1	0	0	3	2	3	0	0
"14th & G St NW"	"Summer"	25.5015134618448	6277	"117"	38.898069	-77.031823	21	2	1	10	1	0	0	3	6	0	0	0	5	0	0	4	0	0	0	1	2	0	0	0	2	0	11	0	1	0	2	0	0	0	75	0	0	36	0	1	0	1	2	1	0	0	0	3	0	1	0	0	0	0	1	2	0	4	2	0	0	1	0	0	3	2	3	0	0
"14th & G St NW"	"Spring"	25.3789272695713	5761	"117"	38.898069	-77.031823	21	2	1	10	1	0	0	3	6	0	0	0	5	0	0	4	0	0	0	1	2	0	0	0	2	0	11	0	1	0	2	0	0	0	75	0	0	36	0	1	0	1	2	1	0	0	0	3	0	1	0	0	0	0	1	2	0	4	2	0	0	1	0	0	3	2	3	0	0
"14th & G St NW"	"Autumn"	20.3751459939267	4281	"117"	38.898069	-77.031823	21	2	1	10	1	0	0	3	6	0	0	0	5	0	0	4	0	0	0	1	2	0	0	0	2	0	11	0	1	0	2	0	0	0	75	0	0	36	0	1	0	1	2	1	0	0	0	3	0	1	0	0	0	0	1	2	0	4	2	0	0	1	0	0	3	2	3	0	0
"14th & Harvard St NW"	"Summer"	11.9585778970317	5963	"19"	38.9268	-77.0322	1	17	1	1	0	0	0	1	1	0	1	0	2	0	0	3	0	1	0	1	2	0	1	0	0	0	3	5	0	0	0	0	0	2	2	0	0	7	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"14th & Harvard St NW"	"Spring"	12.1054093806177	6119	"19"	38.9268	-77.0322	1	17	1	1	0	0	0	1	1	0	1	0	2	0	0	3	0	1	0	1	2	0	1	0	0	0	3	5	0	0	0	0	0	2	2	0	0	7	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"14th & Harvard St NW"	"Autumn"	11.8489366367025	4561	"19"	38.9268	-77.0322	1	17	1	1	0	0	0	1	1	0	1	0	2	0	0	3	0	1	0	1	2	0	1	0	0	0	3	5	0	0	0	0	0	2	2	0	0	7	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"14th & Harvard St NW"	"Winter"	11.09468892261	3295	"19"	38.9268	-77.0322	1	17	1	1	0	0	0	1	1	0	1	0	2	0	0	3	0	1	0	1	2	0	1	0	0	0	3	5	0	0	0	0	0	2	2	0	0	7	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"14th & R St NW"	"Spring"	12.5420254699818	8245	"24"	38.912682	-77.031681	1	13	0	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	54	0	4	36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"14th & R St NW"	"Winter"	9.27310574521232	3603	"24"	38.912682	-77.031681	1	13	0	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	54	0	4	36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"14th & R St NW"	"Autumn"	11.5206835968695	6261	"24"	38.912682	-77.031681	1	13	0	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	54	0	4	36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"14th & R St NW"	"Summer"	12.8568299711816	8675	"24"	38.912682	-77.031681	1	13	0	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	54	0	4	36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"14th & Rhode Island Ave NW"	"Autumn"	12.2743541861189	6426	"25"	38.9086	-77.0323	8	15	1	3	4	0	0	2	4	0	0	0	2	0	0	0	0	0	0	1	2	0	3	1	2	0	11	0	1	0	0	0	0	2	41	0	0	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	3	0	1
"14th & Rhode Island Ave NW"	"Winter"	11.5117779024117	3566	"25"	38.9086	-77.0323	8	15	1	3	4	0	0	2	4	0	0	0	2	0	0	0	0	0	0	1	2	0	3	1	2	0	11	0	1	0	0	0	0	2	41	0	0	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	3	0	1
"14th & Rhode Island Ave NW"	"Spring"	15.0875970011837	7603	"25"	38.9086	-77.0323	8	15	1	3	4	0	0	2	4	0	0	0	2	0	0	0	0	0	0	1	2	0	3	1	2	0	11	0	1	0	0	0	0	2	41	0	0	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	3	0	1
"14th & Rhode Island Ave NW"	"Summer"	16.3006360897221	8961	"25"	38.9086	-77.0323	8	15	1	3	4	0	0	2	4	0	0	0	2	0	0	0	0	0	0	1	2	0	3	1	2	0	11	0	1	0	0	0	0	2	41	0	0	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	3	0	1
"14th & Upshur St NW"	"Spring"	17.4564408041698	1343	"217"	38.942016	-77.032652	1	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & Upshur St NW"	"Summer"	17.0361445783133	1494	"217"	38.942016	-77.032652	1	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & Upshur St NW"	"Winter"	15.758547008547	468	"217"	38.942016	-77.032652	1	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & Upshur St NW"	"Autumn"	18.159111933395	1081	"217"	38.942016	-77.032652	1	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th & V St NW"	"Autumn"	12.1519170484688	8294	"15"	38.9176	-77.0321	11	15	0	3	7	0	0	2	5	0	0	0	7	0	1	2	0	0	0	1	2	0	1	1	1	0	13	5	0	0	0	0	0	2	19	0	0	15	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0
"14th & V St NW"	"Summer"	12.7976956055734	11196	"15"	38.9176	-77.0321	11	15	0	3	7	0	0	2	5	0	0	0	7	0	1	2	0	0	0	1	2	0	1	1	1	0	13	5	0	0	0	0	0	2	19	0	0	15	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0
"14th & V St NW"	"Spring"	13.0865114593713	11039	"15"	38.9176	-77.0321	11	15	0	3	7	0	0	2	5	0	0	0	7	0	1	2	0	0	0	1	2	0	1	1	1	0	13	5	0	0	0	0	0	2	19	0	0	15	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0
"14th & V St NW"	"Winter"	10.3628472222222	5184	"15"	38.9176	-77.0321	11	15	0	3	7	0	0	2	5	0	0	0	7	0	1	2	0	0	0	1	2	0	1	1	1	0	13	5	0	0	0	0	0	2	19	0	0	15	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0
"14th St & Colorado Ave NW"	"Summer"	22.1145332050048	1039	"218"	38.956432	-77.032947	8	11	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"14th St & Colorado Ave NW"	"Spring"	19.8893967093236	1094	"218"	38.956432	-77.032947	8	11	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"14th St & Colorado Ave NW"	"Winter"	17.2718204488778	401	"218"	38.956432	-77.032947	8	11	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"14th St & Colorado Ave NW"	"Autumn"	16.9247467438495	691	"218"	38.956432	-77.032947	8	11	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"14th St & New York Ave NW"	"Winter"	19.3496583143508	1756	"69"	38.899632	-77.031686	22	1	0	8	1	0	0	4	8	0	0	0	6	0	0	3	0	1	0	1	2	0	2	1	1	0	7	0	0	0	1	0	0	2	92	0	0	49	0	0	0	0	1	0	0	1	0	6	2	1	0	0	0	0	0	1	0	3	2	0	0	1	0	0	6	1	2	0	0
"14th St & New York Ave NW"	"Summer"	22.8723675813657	4701	"69"	38.899632	-77.031686	22	1	0	8	1	0	0	4	8	0	0	0	6	0	0	3	0	1	0	1	2	0	2	1	1	0	7	0	0	0	1	0	0	2	92	0	0	49	0	0	0	0	1	0	0	1	0	6	2	1	0	0	0	0	0	1	0	3	2	0	0	1	0	0	6	1	2	0	0
"14th St & New York Ave NW"	"Spring"	21.3690002341372	4271	"69"	38.899632	-77.031686	22	1	0	8	1	0	0	4	8	0	0	0	6	0	0	3	0	1	0	1	2	0	2	1	1	0	7	0	0	0	1	0	0	2	92	0	0	49	0	0	0	0	1	0	0	1	0	6	2	1	0	0	0	0	0	1	0	3	2	0	0	1	0	0	6	1	2	0	0
"14th St & New York Ave NW"	"Autumn"	17.1569480707862	3447	"69"	38.899632	-77.031686	22	1	0	8	1	0	0	4	8	0	0	0	6	0	0	3	0	1	0	1	2	0	2	1	1	0	7	0	0	0	1	0	0	2	92	0	0	49	0	0	0	0	1	0	0	1	0	6	2	1	0	0	0	0	0	1	0	3	2	0	0	1	0	0	6	1	2	0	0
"14th St & Spring Rd NW"	"Autumn"	14.6197519083969	2096	"29"	38.9375	-77.0328	3	8	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0
"14th St & Spring Rd NW"	"Spring"	14.7362369337979	2870	"29"	38.9375	-77.0328	3	8	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0
"14th St & Spring Rd NW"	"Summer"	14.4770642201835	2725	"29"	38.9375	-77.0328	3	8	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0
"14th St & Spring Rd NW"	"Winter"	13.4882729211087	1407	"29"	38.9375	-77.0328	3	8	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0
"14th St Heights / 14th & Crittenden St NW"	"Spring"	17.1931506849315	730	"65"	38.947774	-77.032818	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th St Heights / 14th & Crittenden St NW"	"Winter"	21.6901840490798	326	"65"	38.947774	-77.032818	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th St Heights / 14th & Crittenden St NW"	"Autumn"	20.0455259026688	637	"65"	38.947774	-77.032818	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"14th St Heights / 14th & Crittenden St NW"	"Summer"	18.778728606357	818	"65"	38.947774	-77.032818	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & Crystal Dr"	"Summer"	23.7549325025961	1926	"4"	38.86017	-77.049593	6	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & Crystal Dr"	"Autumn"	21.309364548495	1196	"4"	38.86017	-77.049593	6	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & Crystal Dr"	"Winter"	12.6062992125984	381	"4"	38.86017	-77.049593	6	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & Crystal Dr"	"Spring"	31.5379790940767	1435	"4"	38.86017	-77.049593	6	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & East Capitol St NE"	"Summer"	12.5804115853659	2624	"233"	38.889908	-76.983326	5	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
"15th & East Capitol St NE"	"Autumn"	11.7946110828673	1967	"233"	38.889908	-76.983326	5	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
"15th & East Capitol St NE"	"Winter"	9.52834645669291	1270	"233"	38.889908	-76.983326	5	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
"15th & East Capitol St NE"	"Spring"	12.6410684474124	2396	"233"	38.889908	-76.983326	5	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
"15th & Euclid St  NW"	"Spring"	11.0092490640828	4541	"230"	38.92333	-77.0352	1	13	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"15th & Euclid St  NW"	"Summer"	11.4740021574973	4635	"230"	38.92333	-77.0352	1	13	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"15th & Euclid St  NW"	"Winter"	9.8449240607514	2502	"230"	38.92333	-77.0352	1	13	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"15th & Euclid St  NW"	"Autumn"	11.4595779665662	3649	"230"	38.92333	-77.0352	1	13	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"15th & F St NE"	"Winter"	10.9640831758034	1058	"236"	38.897195	-76.983575	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & F St NE"	"Summer"	12.5459036640593	2429	"236"	38.897195	-76.983575	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & F St NE"	"Autumn"	12.8167308750688	1817	"236"	38.897195	-76.983575	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & F St NE"	"Spring"	12.9945504087193	2202	"236"	38.897195	-76.983575	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15th & K St NW"	"Autumn"	14.6369673491976	3614	"193"	38.902	-77.03353	6	20	0	9	1	33	0	1	8	0	3	0	11	0	0	0	0	0	0	1	0	0	2	2	1	0	16	0	0	11	2	0	0	5	74	0	0	43	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	5	0	0
"15th & K St NW"	"Winter"	11.6512924480487	1973	"193"	38.902	-77.03353	6	20	0	9	1	33	0	1	8	0	3	0	11	0	0	0	0	0	0	1	0	0	2	2	1	0	16	0	0	11	2	0	0	5	74	0	0	43	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	5	0	0
"15th & K St NW"	"Summer"	20.0145036730081	5309	"193"	38.902	-77.03353	6	20	0	9	1	33	0	1	8	0	3	0	11	0	0	0	0	0	0	1	0	0	2	2	1	0	16	0	0	11	2	0	0	5	74	0	0	43	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	5	0	0
"15th & K St NW"	"Spring"	18.4290870488323	4710	"193"	38.902	-77.03353	6	20	0	9	1	33	0	1	8	0	3	0	11	0	0	0	0	0	0	1	0	0	2	2	1	0	16	0	0	11	2	0	0	5	74	0	0	43	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	5	0	0
"15th & N Scott St"	"Autumn"	17.7212903225806	775	"174"	38.89054	-77.08095	3	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	61	0	5	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"15th & N Scott St"	"Winter"	14.1873111782477	331	"174"	38.89054	-77.08095	3	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	61	0	5	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"15th & N Scott St"	"Spring"	20.3810391978122	1097	"174"	38.89054	-77.08095	3	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	61	0	5	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"15th & N Scott St"	"Summer"	17.5969811320755	1325	"174"	38.89054	-77.08095	3	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	61	0	5	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"15th & P St NW"	"Winter"	10.0842866756393	5944	"23"	38.90985	-77.034438	18	0	1	3	3	0	0	2	3	0	0	1	3	0	1	0	0	0	0	1	0	0	1	1	2	0	8	0	0	0	0	1	0	0	35	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	5	0	0
"15th & P St NW"	"Spring"	13.4458902448881	12373	"23"	38.90985	-77.034438	18	0	1	3	3	0	0	2	3	0	0	1	3	0	1	0	0	0	0	1	0	0	1	1	2	0	8	0	0	0	0	1	0	0	35	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	5	0	0
"15th & P St NW"	"Summer"	12.6051151278782	13333	"23"	38.90985	-77.034438	18	0	1	3	3	0	0	2	3	0	0	1	3	0	1	0	0	0	0	1	0	0	1	1	2	0	8	0	0	0	0	1	0	0	35	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	5	0	0
"15th & P St NW"	"Autumn"	11.7081120483182	9603	"23"	38.90985	-77.034438	18	0	1	3	3	0	0	2	3	0	0	1	3	0	1	0	0	0	0	1	0	0	1	1	2	0	8	0	0	0	0	1	0	0	35	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	5	0	0
